vehicle_no,date,arrival_time,exit_time
MHQD4633,2024-11-04,2024-11-04 17:00:00,2024-11-05 00:00:00
MHPR6734,2024-11-04,2024-11-04 17:00:00,2024-11-04 23:00:00
MHBZ5053,2024-11-04,2024-11-04 17:00:00,2024-11-04 22:00:00
MHIY9363,2024-11-04,2024-11-04 17:00:00,2024-11-04 22:00:00
MHCX7154,2024-11-04,2024-11-04 17:00:00,2024-11-04 22:40:00
MHHC3252,2024-11-04,2024-11-04 17:00:00,2024-11-04 23:00:00
MHJK2288,2024-11-04,2024-11-04 17:00:00,2024-11-04 22:00:00
MHKN7737,2024-11-04,2024-11-04 17:00:00,2024-11-04 23:40:00
MHII7179,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:40:00
MHDU7771,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:40:00
MHXX2520,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:20:00
MHSN4852,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:00:00
MHCZ1169,2024-11-04,2024-11-04 17:20:00,2024-11-05 00:00:00
MHPM5939,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:40:00
MHIH1060,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:40:00
MHAG8608,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:40:00
MHNA6971,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:40:00
MHLY8665,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:20:00
MHOP3166,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:20:00
MHNO6628,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:20:00
MHVS2027,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:00:00
MHOG8827,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:00:00
MHLF0706,2024-11-04,2024-11-04 17:20:00,2024-11-05 00:00:00
MHPI1893,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:40:00
MHIS5020,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:40:00
MHAN8234,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:20:00
MHEA9428,2024-11-04,2024-11-04 17:20:00,2024-11-04 22:40:00
MHEA0291,2024-11-04,2024-11-04 17:20:00,2024-11-04 23:00:00
MHWG3042,2024-11-04,2024-11-04 17:40:00,2024-11-04 22:20:00
MHXU4375,2024-11-04,2024-11-04 17:40:00,2024-11-04 23:40:00
MHHW1174,2024-11-04,2024-11-04 17:40:00,2024-11-04 22:40:00
MHZR3433,2024-11-04,2024-11-04 17:40:00,2024-11-04 22:40:00
MHBM8098,2024-11-04,2024-11-04 17:40:00,2024-11-04 22:40:00
MHXS7548,2024-11-04,2024-11-04 17:40:00,2024-11-04 23:20:00
MHUR0311,2024-11-04,2024-11-04 17:40:00,2024-11-04 22:40:00
MHOI4022,2024-11-04,2024-11-04 17:40:00,2024-11-05 00:00:00
MHNL4233,2024-11-04,2024-11-04 17:40:00,2024-11-04 23:20:00
MHUI5555,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:40:00
MHLD1596,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:20:00
MHBF2771,2024-11-04,2024-11-04 18:00:00,
MHPD9201,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:00:00
MHID8988,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:00:00
MHTY1218,2024-11-04,2024-11-04 18:00:00,2024-11-04 22:40:00
MHCD5421,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:00:00
MHXJ4611,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:40:00
MHIL5777,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:20:00
MHZJ9855,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:20:00
MHJU9051,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:20:00
MHLX7181,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:20:00
MHOW1438,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:40:00
MHPD4315,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:20:00
MHQS8342,2024-11-04,2024-11-04 18:00:00,2024-11-04 23:00:00
MHKN6880,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:20:00
WHOD9580,2024-11-04,,2024-11-04 18:20:00
MHEO6277,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:20:00
MHID8688,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:00:00
MHFO9789,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:20:00
MHUZ2729,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:40:00
MHZI3196,2024-11-04,2024-11-04 18:20:00,2024-11-05 00:00:00
MHPP0065,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:20:00
MHDG1004,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:40:00
MHSH5686,2024-11-04,2024-11-04 18:20:00,2024-11-05 00:00:00
MHHK9447,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:20:00
MHST2661,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:00:00
MHFJ8132,2024-11-04,2024-11-04 18:20:00,2024-11-04 23:20:00
MHHJ8340,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:20:00
MHRP1069,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:20:00
MHZV2454,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:40:00
MHWG4182,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:20:00
MHLO2324,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:40:00
MHTU6767,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:20:00
MHTI7107,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:40:00
MHTZ9950,2024-11-04,2024-11-04 18:40:00,2024-11-04 23:20:00
MHDX6095,2024-11-04,2024-11-04 18:40:00,2024-11-05 00:00:00
MHZR7560,2024-11-04,2024-11-04 18:40:00,2024-11-05 00:00:00
MHWP1216,2024-11-04,2024-11-04 19:00:00,2024-11-05 00:00:00
MHUR3501,2024-11-04,2024-11-04 19:00:00,2024-11-05 00:00:00
MHTP2315,2024-11-04,2024-11-04 19:00:00,2024-11-05 00:00:00
MHTU8079,2024-11-04,2024-11-04 19:00:00,2024-11-04 23:40:00
MHQT9836,2024-11-04,2024-11-04 19:00:00,2024-11-05 00:00:00
MHXE4171,2024-11-04,2024-11-04 19:20:00,2024-11-05 00:00:00
MHIL2693,2024-11-04,2024-11-04 19:20:00,2024-11-05 00:00:00
MHQR4392,2024-11-04,2024-11-04 19:20:00,2024-11-05 00:00:00
MHSN9848,2024-11-04,2024-11-04 19:20:00,2024-11-05 00:00:00
MHZD3097,2024-11-04,,2024-11-04 20:00:00
KHOZ1398,2024-11-04,,2024-11-04 21:20:00
MHHM83L9,2024-11-04,,2024-11-04 22:00:00
BHHO8893,2024-11-04,,2024-11-04 22:00:00
MOBF2771,2024-11-04,,2024-11-05 00:00:00
MHCD6245,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:00:00
MHUU2251,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:40:00
MHVQ7937,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:00:00
MHNF7013,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:40:00
MHGC4502,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:20:00
MHAU5337,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:20:00
MHMU0553,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:00:00
MHKU3191,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:00:00
MHKW6170,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:20:00
MHDN5869,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:00:00
MHYP6755,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:00:00
MHYA3665,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:20:00
MHQC5327,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:00:00
MHAP9527,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:20:00
MHNJ0316,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:40:00
MHON6825,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:20:00
MHJP6568,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:40:00
MHYG7434,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:00:00
MHFG5192,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:00:00
MHCR8557,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:00:00
MHEC2137,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:20:00
MHSK2711,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:20:00
MHLX1948,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:00:00
MHYO1319,2024-11-05,2024-11-05 05:00:00,2024-11-05 10:40:00
MHVX9088,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:20:00
MHFL8193,2024-11-05,2024-11-05 05:00:00,2024-11-05 11:40:00
MHBV1838,2024-11-05,2024-11-05 05:00:00,2024-11-05 12:20:00
MHHO2058,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:00:00
MHMZ9682,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:00:00
MHSD0938,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:40:00
MHYF5939,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHRZ3129,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHLW8256,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHJW2825,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:40:00
MHII1291,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:40:00
MHXN5026,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:20:00
MHUU5143,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:20:00
MHVI5089,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHXS8002,2024-11-05,2024-11-05 05:20:00,2024-11-05 10:40:00
MHJZ7029,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHTA1446,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:40:00
MHZL2674,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:00:00
MHNA1767,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHAP5752,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:00:00
MHCS5031,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:40:00
MHHK5878,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHTC8348,2024-11-05,2024-11-05 05:20:00,2024-11-05 10:40:00
MHIM4744,2024-11-05,2024-11-05 05:20:00,2024-11-05 13:00:00
MHXM2089,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHKH9050,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:40:00
MHLS4612,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:20:00
MHAU6568,2024-11-05,2024-11-05 05:20:00,2024-11-05 11:40:00
MHGJ0762,2024-11-05,2024-11-05 05:20:00,2024-11-05 10:40:00
MHNQ3281,2024-11-05,2024-11-05 05:20:00,2024-11-05 12:40:00
MHFJ5879,2024-11-05,2024-11-05 05:20:00,2024-11-05 10:20:00
MHUZ9388,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:40:00
MHSW9120,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:20:00
MHGS5307,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:40:00
MHYM8096,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:00:00
MHGV8809,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:40:00
MHLM4953,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:40:00
MHBE9258,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:40:00
MHPK3163,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:00:00
MHKW1828,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:40:00
MHNW8470,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:40:00
MHPP3159,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:00:00
MHZD5099,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:40:00
MHKQ8674,2024-11-05,2024-11-05 05:40:00,2024-11-05 11:20:00
MHYT3386,2024-11-05,2024-11-05 05:40:00,2024-11-05 13:00:00
MHJS4732,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:20:00
MHRZ4928,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:40:00
MHGZ6931,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:40:00
MHDQ9407,2024-11-05,2024-11-05 05:40:00,2024-11-05 12:40:00
MHBD2821,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:20:00
MHHC1181,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:00:00
MHAB6811,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:00:00
MHFU3912,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:20:00
MHFY4908,2024-11-05,2024-11-05 06:00:00,
MHPG5916,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:40:00
MHFE2577,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:00:00
MHBS5878,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:20:00
MHHC3575,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:20:00
MHFU2117,2024-11-05,2024-11-05 06:00:00,2024-11-05 13:00:00
MHVF8936,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:20:00
MHCD7787,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:40:00
MHGB9694,2024-11-05,2024-11-05 06:00:00,2024-11-05 13:20:00
MHYS5057,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:40:00
MHBG6754,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:40:00
MHTQ7999,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:00:00
MHNN9965,2024-11-05,2024-11-05 06:00:00,2024-11-05 13:00:00
MHPP8609,2024-11-05,2024-11-05 06:00:00,2024-11-05 13:20:00
MHNP5989,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:20:00
MHJA0386,2024-11-05,2024-11-05 06:00:00,2024-11-05 13:00:00
MHRS3022,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:00:00
MHBO1421,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:40:00
MHTP0865,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:00:00
MHJP7156,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:40:00
MHNU7943,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:40:00
MHFQ4172,2024-11-05,2024-11-05 06:00:00,2024-11-05 11:40:00
MHEH7148,2024-11-05,2024-11-05 06:00:00,2024-11-05 12:40:00
MHDU2979,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHZH5038,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHEM7606,2024-11-05,2024-11-05 06:20:00,2024-11-05 11:20:00
MHTL7806,2024-11-05,2024-11-05 06:20:00,2024-11-05 11:40:00
MHHB5763,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:40:00
MHMV8703,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHTM0226,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:00:00
MHVP8455,2024-11-05,2024-11-05 06:20:00,2024-11-05 14:00:00
MHGX7869,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:40:00
MHFC9688,2024-11-05,2024-11-05 06:20:00,2024-11-05 11:40:00
MHAI4831,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:00:00
MHQV3307,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:00:00
MHFW4293,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:00:00
MHFC0545,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHJT9196,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:20:00
MHYT3759,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHPE1766,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:00:00
MHQV2155,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHWV0566,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:20:00
MHFF0655,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHKR8921,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:40:00
MHAT9060,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:20:00
MHGG1178,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHHE2486,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:20:00
MHFY5601,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:40:00
MHNH3759,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:00:00
MHPQ2482,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:40:00
MHQT4763,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:00:00
MHRF9330,2024-11-05,2024-11-05 06:20:00,2024-11-05 12:00:00
MHLD0910,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:00:00
MHUV1467,2024-11-05,2024-11-05 06:20:00,2024-11-05 13:00:00
MHES9256,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:20:00
MHBN6489,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:00:00
MHCE1756,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:20:00
MHID9453,2024-11-05,2024-11-05 06:40:00,2024-11-05 14:20:00
MHMV8652,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:40:00
MHVD4284,2024-11-05,2024-11-05 06:40:00,2024-11-05 14:20:00
MHXB3499,2024-11-05,2024-11-05 06:40:00,2024-11-05 11:40:00
MHFZ4160,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:20:00
MHUD3233,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:20:00
MHHP0138,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:20:00
MHZP0731,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:00:00
MHYI2027,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:00:00
MHAH3429,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:00:00
MHHN5526,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:40:00
MHNO2206,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:40:00
MHQK9040,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:40:00
MHKN7769,2024-11-05,2024-11-05 06:40:00,2024-11-05 11:40:00
MHCS5923,2024-11-05,2024-11-05 06:40:00,2024-11-05 14:00:00
MHZK7882,2024-11-05,2024-11-05 06:40:00,2024-11-05 13:40:00
MHIM7601,2024-11-05,2024-11-05 06:40:00,
MHAM8358,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:00:00
MHVM6913,2024-11-05,2024-11-05 06:40:00,2024-11-05 12:20:00
MHIQ7928,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHPN8096,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:00:00
MHZP0555,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:20:00
MHBB8865,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHHG5242,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:00:00
MHXU8982,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:40:00
MHPY6900,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:40:00
MHZE6367,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHMT1117,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHHQ1628,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:20:00
MHJR7667,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHGA8860,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:20:00
MHGK0729,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHFO8564,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:20:00
MHRA6536,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:20:00
MHRT2521,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:20:00
MHDG4080,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:40:00
MHUX1599,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHSG4603,2024-11-05,2024-11-05 07:00:00,2024-11-05 13:20:00
MHBF3086,2024-11-05,2024-11-05 07:00:00,2024-11-05 13:00:00
MHAA3825,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHHV2081,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:40:00
MHVH3598,2024-11-05,2024-11-05 07:00:00,2024-11-05 14:00:00
MHQH9082,2024-11-05,2024-11-05 07:00:00,2024-11-05 13:00:00
MHNY5797,2024-11-05,2024-11-05 07:00:00,2024-11-05 13:20:00
MHQL0392,2024-11-05,2024-11-05 07:00:00,2024-11-05 13:20:00
MHRB2781,2024-11-05,2024-11-05 07:00:00,2024-11-05 12:20:00
MHVN3740,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:40:00
MHQM4882,2024-11-05,2024-11-05 07:20:00,2024-11-05 13:00:00
MHFN5274,2024-11-05,2024-11-05 07:20:00,2024-11-05 12:40:00
MHHS3706,2024-11-05,2024-11-05 07:20:00,2024-11-05 12:40:00
MHQZ6278,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:20:00
MHVP5313,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:40:00
MHGZ2603,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:00:00
MHVB5475,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:00:00
MHKM3522,2024-11-05,2024-11-05 07:20:00,2024-11-05 12:40:00
MHRP6838,2024-11-05,2024-11-05 07:20:00,2024-11-05 15:00:00
MHYG3011,2024-11-05,2024-11-05 07:20:00,2024-11-05 13:40:00
MHHL6028,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:20:00
MHFQ6371,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:00:00
MHYM9354,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:40:00
MHCB2661,2024-11-05,2024-11-05 07:20:00,2024-11-05 15:00:00
MHAX3774,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:40:00
MHIG5875,2024-11-05,2024-11-05 07:20:00,2024-11-05 15:00:00
MHOY4248,2024-11-05,2024-11-05 07:20:00,2024-11-05 13:00:00
MHUO2174,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:20:00
MHWY5626,2024-11-05,2024-11-05 07:20:00,2024-11-05 14:40:00
MHNV7482,2024-11-05,2024-11-05 07:20:00,2024-11-05 15:00:00
MHVK8369,2024-11-05,2024-11-05 07:20:00,2024-11-05 13:00:00
MHUM7126,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:40:00
MHEW9879,2024-11-05,2024-11-05 07:40:00,2024-11-05 15:00:00
MHVD1262,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:40:00
MHTE7143,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:00:00
MHRQ2238,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:00:00
MHXV1702,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:20:00
MHEL8257,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:40:00
MHEU2337,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:00:00
MHXN5292,2024-11-05,2024-11-05 07:40:00,2024-11-05 13:20:00
MHFE0339,2024-11-05,2024-11-05 07:40:00,2024-11-05 13:40:00
MHPU5151,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:20:00
MHMP9249,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:20:00
MHVX9248,2024-11-05,2024-11-05 07:40:00,2024-11-05 13:20:00
MHHQ9366,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:20:00
MHUI8733,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:20:00
MHNQ4116,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:20:00
MHOF1703,2024-11-05,2024-11-05 07:40:00,2024-11-05 15:20:00
MHPY0711,2024-11-05,2024-11-05 07:40:00,2024-11-05 13:40:00
MHIQ3483,2024-11-05,2024-11-05 07:40:00,2024-11-05 14:00:00
MHOF3414,2024-11-05,2024-11-05 07:40:00,2024-11-05 12:40:00
MHGU2178,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:00:00
MHMF5156,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:20:00
MHRE6762,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:20:00
MHIA1778,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:20:00
MHSK0518,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:20:00
MHEK3356,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:00:00
MHRG2042,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:00:00
MHDS2880,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:00:00
MHYS2838,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:40:00
MHYP2539,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:20:00
MHSB3969,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:20:00
MHPS7313,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:20:00
MHYY0537,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:40:00
MHOC6299,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:00:00
MHWC9107,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:20:00
MHZV5703,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:20:00
MHQV3782,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:00:00
MHBJ8142,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:20:00
MHOE3977,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:00:00
MHDE8031,2024-11-05,2024-11-05 08:00:00,2024-11-05 13:40:00
MHOR9078,2024-11-05,2024-11-05 08:00:00,2024-11-05 15:20:00
MHZJ9721,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:40:00
MHTZ6270,2024-11-05,2024-11-05 08:00:00,2024-11-05 14:40:00
MHLY2429,2024-11-05,2024-11-05 08:20:00,2024-11-05 13:20:00
MHUK3324,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:40:00
MHIQ4599,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:00:00
MHZO5257,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:40:00
MHZW2518,2024-11-05,2024-11-05 08:20:00,2024-11-05 16:00:00
MHIE1156,2024-11-05,2024-11-05 08:20:00,2024-11-05 13:20:00
MHQK1161,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:20:00
MHOQ3663,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:40:00
MHWM3252,2024-11-05,2024-11-05 08:20:00,2024-11-05 14:20:00
MHGZ5858,2024-11-05,2024-11-05 08:20:00,2024-11-05 14:20:00
MHBI3676,2024-11-05,2024-11-05 08:20:00,2024-11-05 13:40:00
MHHL1911,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:00:00
MHKX2721,2024-11-05,2024-11-05 08:20:00,2024-11-05 14:00:00
MHDP6247,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:00:00
MHNW1849,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:00:00
MHXO9886,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:40:00
MHLF7569,2024-11-05,2024-11-05 08:20:00,2024-11-05 15:00:00
